Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,battery_id
2024-02-17 10:30:00,2,Rest,00:42:00,00:46:00,577,High,Rest,3.81,-1.11,21.7,0.56,6.38,2278,Pack-01
2024-02-17 11:00:00,1,Discharging,00:20:00,00:26:00,221,Medium,CC-CV,3.6,1.42,22.9,1.202,2.19,2279,Pack-01
2024-02-17 11:30:00,1,Rest,00:23:00,00:45:00,801,High,CC,3.57,-0.44,41.1,1.245,1.51,2280,Pack-01
2024-02-17 12:00:00,1,Discharging,00:37:00,00:45:00,607,High,CC-CV,3.86,0.24,32.2,1.272,5.19,2281,Pack-01
2024-02-17 12:30:00,1,Discharging,00:15:00,00:34:00,715,Low,Rest,3.65,1.83,39.9,1.798,6.09,2282,Pack-01
2024-02-17 13:00:00,1,Rest,00:53:00,00:24:00,186,High,CC-CV,4.15,0.32,40.8,1.918,5.28,2283,Pack-01
2024-02-17 13:30:00,3,Discharging,00:35:00,00:35:00,866,High,CC,3.63,-1.57,24.8,2.001,8.79,2284,Pack-01
2024-02-17 14:00:00,1,Rest,00:36:00,00:40:00,24,Medium,CC,4.08,-1.66,25.6,2.463,7.92,2285,Pack-01
2024-02-17 14:30:00,3,Rest,00:11:00,00:51:00,1,High,CC-CV,3.81,-0.12,34.3,2.172,8.53,2286,Pack-01
2024-02-17 15:00:00,2,Rest,00:44:00,00:45:00,544,Medium,CC,4.0,-0.43,23.0,1.478,5.7,2287,Pack-01
2024-02-17 15:30:00,2,Discharging,00:34:00,00:12:00,466,Low,Rest,3.69,-0.45,34.7,1.734,3.75,2288,Pack-01
2024-02-17 16:00:00,1,Charging,00:53:00,00:22:00,399,High,CC,4.17,1.46,36.1,0.735,3.78,2289,Pack-01
2024-02-17 16:30:00,1,Charging,00:24:00,00:22:00,970,High,Rest,3.55,2.0,32.6,1.733,4.87,2290,Pack-01
2024-02-17 17:00:00,1,Rest,00:27:00,00:56:00,777,Low,CC-CV,4.12,0.25,37.6,1.522,8.68,2291,Pack-01
2024-02-17 17:30:00,1,Rest,00:32:00,00:59:00,199,Low,CC-CV,4.02,1.44,34.2,1.188,7.78,2292,Pack-01
2024-02-17 18:00:00,3,Discharging,00:51:00,00:15:00,158,Medium,CC,3.67,-0.53,24.8,0.724,9.98,2293,Pack-01
2024-02-17 18:30:00,3,Rest,00:41:00,00:44:00,963,Medium,CC,3.8,0.53,32.7,2.039,5.74,2294,Pack-01
2024-02-17 19:00:00,1,Rest,00:25:00,00:47:00,749,Medium,Rest,3.62,-1.77,21.9,2.295,1.49,2295,Pack-01
2024-02-17 19:30:00,2,Discharging,00:28:00,00:25:00,400,High,Rest,3.78,-0.64,33.1,0.549,1.1,2296,Pack-01
2024-02-17 20:00:00,3,Discharging,00:36:00,00:12:00,729,High,CC,3.6,-0.28,44.8,1.135,8.59,2297,Pack-01
2024-02-17 20:30:00,2,Rest,00:49:00,00:29:00,752,High,Rest,3.89,1.7,24.8,1.353,2.41,2298,Pack-01
2024-02-17 21:00:00,1,Charging,00:41:00,00:14:00,523,Low,Rest,3.8,1.5,28.1,1.533,1.36,2299,Pack-01
2024-02-17 21:30:00,1,Discharging,00:23:00,00:23:00,93,High,CC,3.98,-1.72,44.3,1.367,2.71,2300,Pack-01
2024-02-17 22:00:00,1,Charging,00:17:00,00:11:00,221,High,Rest,4.09,0.99,38.6,2.245,9.82,2301,Pack-01
2024-02-17 22:30:00,3,Rest,00:36:00,00:35:00,167,Low,CC,4.08,-0.31,36.4,1.999,9.34,2302,Pack-01
2024-02-17 23:00:00,2,Discharging,00:57:00,00:29:00,939,Medium,CC-CV,3.67,0.95,23.2,1.03,2.57,2303,Pack-01
2024-02-17 23:30:00,3,Charging,00:34:00,00:50:00,678,Low,CC,3.58,-1.48,39.1,1.509,9.35,2304,Pack-01
2024-02-18 00:00:00,1,Discharging,00:54:00,00:32:00,76,Low,CC-CV,3.64,-0.04,39.1,1.513,2.77,2305,Pack-01
2024-02-18 00:30:00,1,Discharging,00:55:00,00:57:00,204,High,CC,4.18,0.16,24.8,2.32,9.0,2306,Pack-01
2024-02-18 01:00:00,3,Charging,00:57:00,00:53:00,771,Low,CC,3.98,-1.55,20.3,1.26,5.61,2307,Pack-01
2024-02-18 01:30:00,1,Rest,00:10:00,00:42:00,435,High,Rest,3.65,1.97,23.5,2.323,3.09,2308,Pack-01
2024-02-18 02:00:00,3,Rest,00:57:00,00:57:00,937,High,CC,3.82,0.95,36.9,1.622,4.72,2309,Pack-01
2024-02-18 02:30:00,1,Charging,00:31:00,00:13:00,423,High,CC,4.04,0.97,37.6,0.949,2.24,2310,Pack-01
2024-02-18 03:00:00,3,Discharging,00:50:00,00:16:00,88,High,Rest,3.99,1.34,33.2,2.218,5.9,2311,Pack-01
2024-02-18 03:30:00,1,Discharging,00:39:00,00:24:00,239,High,CC-CV,3.81,-0.29,25.1,0.552,1.07,2312,Pack-01
2024-02-18 04:00:00,3,Charging,00:15:00,00:16:00,589,Medium,Rest,3.92,-0.1,24.8,2.263,5.31,2313,Pack-01
2024-02-18 04:30:00,1,Rest,00:26:00,00:42:00,91,Low,CC,3.71,0.59,28.6,1.45,7.23,2314,Pack-01
2024-02-18 05:00:00,2,Discharging,00:57:00,00:23:00,112,High,Rest,3.84,-1.32,24.9,1.811,1.86,2315,Pack-01
2024-02-18 05:30:00,2,Rest,00:32:00,00:21:00,128,Medium,CC-CV,3.92,0.85,24.8,0.754,4.69,2316,Pack-01
2024-02-18 06:00:00,1,Charging,00:53:00,00:30:00,887,Medium,Rest,4.12,1.79,20.9,2.307,7.36,2317,Pack-01
2024-02-18 06:30:00,2,Charging,00:50:00,00:32:00,982,High,CC,3.56,0.77,26.8,0.861,5.95,2318,Pack-01
2024-02-18 07:00:00,3,Rest,00:51:00,00:35:00,763,Medium,CC,3.78,0.73,31.7,1.166,3.67,2319,Pack-01
2024-02-18 07:30:00,3,Rest,00:22:00,00:17:00,576,Medium,CC-CV,3.93,-1.98,31.1,0.565,7.57,2320,Pack-01
2024-02-18 08:00:00,3,Discharging,00:26:00,00:33:00,859,Medium,CC,3.63,-0.74,20.4,0.615,9.24,2321,Pack-01
2024-02-18 08:30:00,3,Rest,00:25:00,00:51:00,618,Medium,Rest,4.16,1.25,44.8,1.478,4.96,2322,Pack-01
2024-02-18 09:00:00,3,Charging,00:42:00,00:54:00,576,Medium,Rest,3.86,-0.8,21.7,2.188,1.59,2323,Pack-01
2024-02-18 09:30:00,1,Charging,00:58:00,00:36:00,522,High,Rest,3.65,1.03,24.3,0.67,7.67,2324,Pack-01
2024-02-18 10:00:00,3,Charging,00:48:00,00:43:00,810,Medium,CC-CV,3.67,-1.1,28.6,2.129,9.22,2325,Pack-01
2024-02-18 10:30:00,1,Rest,00:50:00,00:19:00,334,Low,Rest,3.88,1.48,32.3,2.3,1.86,2326,Pack-01
2024-02-18 11:00:00,2,Discharging,00:57:00,00:58:00,306,Medium,CC-CV,3.64,-0.67,20.0,2.01,4.48,2327,Pack-01
2024-02-18 11:30:00,2,Charging,00:29:00,00:34:00,720,High,Rest,3.97,0.26,38.8,1.719,6.08,2328,Pack-01
2024-02-18 12:00:00,1,Rest,00:49:00,00:28:00,448,Medium,CC,4.14,-0.48,35.0,0.667,8.98,2329,Pack-01
2024-02-18 12:30:00,1,Rest,00:22:00,00:52:00,48,Low,CC,4.02,-1.08,44.6,2.177,4.01,2330,Pack-01
2024-02-18 13:00:00,1,Discharging,00:45:00,00:16:00,214,Low,CC-CV,4.04,-1.31,29.7,0.68,3.94,2331,Pack-01
2024-02-18 13:30:00,2,Discharging,00:41:00,00:47:00,854,High,CC,3.51,1.89,22.4,1.897,4.52,2332,Pack-01
2024-02-18 14:00:00,2,Rest,00:27:00,00:50:00,389,High,CC,3.86,-1.93,25.6,1.914,5.71,2333,Pack-01
2024-02-18 14:30:00,3,Charging,00:30:00,00:54:00,208,High,CC-CV,4.13,-1.9,41.2,2.457,8.91,2334,Pack-01
2024-02-18 15:00:00,3,Charging,00:19:00,00:35:00,481,Low,CC,3.62,1.14,21.3,1.563,8.8,2335,Pack-01
2024-02-18 15:30:00,1,Discharging,00:28:00,00:59:00,679,Low,CC,3.75,-1.08,35.1,1.511,6.78,2336,Pack-01
2024-02-18 16:00:00,2,Rest,00:21:00,00:17:00,857,Medium,Rest,4.15,-1.01,37.6,1.298,7.72,2337,Pack-01
2024-02-18 16:30:00,3,Rest,00:40:00,00:17:00,356,High,Rest,4.06,-1.52,28.8,1.367,8.97,2338,Pack-01
2024-02-18 17:00:00,1,Discharging,00:25:00,00:34:00,641,Medium,Rest,3.96,-1.19,31.0,2.217,8.12,2339,Pack-01
2024-02-18 17:30:00,3,Discharging,00:22:00,00:57:00,363,Low,Rest,3.91,1.77,41.0,0.798,8.38,2340,Pack-01
2024-02-18 18:00:00,1,Charging,00:16:00,00:14:00,448,High,CC,3.64,1.72,22.6,2.481,8.26,2341,Pack-01
2024-02-18 18:30:00,3,Rest,00:42:00,00:43:00,491,Low,Rest,3.81,0.57,44.3,1.696,6.93,2342,Pack-01
2024-02-18 19:00:00,2,Charging,00:48:00,00:29:00,520,Low,CC,3.85,-0.99,39.3,2.179,9.09,2343,Pack-01
2024-02-18 19:30:00,3,Rest,00:29:00,00:38:00,641,High,CC-CV,3.55,-1.23,24.5,1.334,9.07,2344,Pack-01
2024-02-18 20:00:00,2,Discharging,00:45:00,00:50:00,70,Low,CC-CV,3.52,1.22,28.0,2.26,5.65,2345,Pack-01
2024-02-18 20:30:00,2,Rest,00:56:00,00:17:00,852,Medium,CC-CV,3.94,0.62,38.8,1.963,7.21,2346,Pack-01
2024-02-18 21:00:00,3,Discharging,00:22:00,00:52:00,567,Medium,CC,3.8,1.7,39.4,0.51,5.24,2347,Pack-01
2024-02-18 21:30:00,2,Charging,00:29:00,00:28:00,517,Low,CC,4.08,0.34,36.6,1.317,6.26,2348,Pack-01
2024-02-18 22:00:00,2,Discharging,00:26:00,00:48:00,451,Low,CC,4.08,1.54,37.8,2.173,7.93,2349,Pack-01
2024-02-18 22:30:00,2,Discharging,00:48:00,00:30:00,191,Low,Rest,3.65,0.44,33.7,1.282,6.37,2350,Pack-01
2024-02-18 23:00:00,3,Discharging,00:43:00,00:13:00,518,Medium,CC-CV,3.85,0.13,25.7,2.26,9.7,2351,Pack-01
2024-02-18 23:30:00,2,Charging,00:36:00,00:52:00,149,Low,CC-CV,3.71,-0.35,35.4,2.238,7.72,2352,Pack-01
2024-02-19 00:00:00,2,Rest,00:44:00,00:32:00,639,Medium,CC,4.11,1.96,42.9,1.194,5.62,2353,Pack-01
2024-02-19 00:30:00,3,Discharging,00:36:00,00:16:00,757,Low,CC-CV,3.67,-0.2,42.1,1.155,2.08,2354,Pack-01
2024-02-19 01:00:00,2,Discharging,00:38:00,00:17:00,38,Low,Rest,3.71,1.59,22.8,2.239,4.15,2355,Pack-01
2024-02-19 01:30:00,1,Discharging,00:11:00,00:14:00,337,High,CC,4.04,-1.77,27.6,2.195,5.52,2356,Pack-01
2024-02-19 02:00:00,3,Discharging,00:38:00,00:31:00,818,Low,Rest,3.62,-1.6,37.4,0.589,1.59,2357,Pack-01
2024-02-19 02:30:00,3,Charging,00:55:00,00:20:00,93,High,CC-CV,3.77,-1.96,35.3,2.24,9.39,2358,Pack-01
2024-02-19 03:00:00,3,Discharging,00:59:00,00:53:00,257,High,Rest,4.05,0.94,37.4,2.156,5.91,2359,Pack-01
2024-02-19 03:30:00,2,Rest,00:32:00,00:12:00,584,Low,CC-CV,4.16,-1.66,36.4,1.146,1.2,2360,Pack-01
2024-02-19 04:00:00,1,Rest,00:48:00,00:41:00,422,Low,CC-CV,3.78,0.67,29.8,0.778,5.71,2361,Pack-01
2024-02-19 04:30:00,1,Rest,00:17:00,00:59:00,875,Low,CC,3.73,0.6,22.7,2.389,7.2,2362,Pack-01
2024-02-19 05:00:00,3,Rest,00:34:00,00:50:00,567,High,CC,3.85,-0.69,44.2,1.519,6.65,2363,Pack-01
2024-02-19 05:30:00,2,Discharging,00:20:00,00:15:00,471,Low,CC,3.87,-0.27,21.7,1.286,6.79,2364,Pack-01
2024-02-19 06:00:00,2,Discharging,00:53:00,00:55:00,693,High,CC-CV,3.9,0.01,33.8,1.258,3.69,2365,Pack-01
2024-02-19 06:30:00,2,Rest,00:35:00,00:32:00,899,Medium,CC-CV,3.84,-0.59,43.3,1.049,2.83,2366,Pack-01
2024-02-19 07:00:00,2,Rest,00:21:00,00:53:00,220,High,CC-CV,4.16,1.78,38.3,1.833,9.31,2367,Pack-01
2024-02-19 07:30:00,1,Discharging,00:26:00,00:31:00,708,High,CC,3.69,0.74,32.6,2.107,6.74,2368,Pack-01
2024-02-19 08:00:00,1,Discharging,00:13:00,00:23:00,334,Medium,CC-CV,4.16,-0.33,35.6,2.453,8.53,2369,Pack-01
2024-02-19 08:30:00,2,Discharging,00:57:00,00:58:00,656,Low,CC,3.95,-0.27,28.4,2.41,6.24,2370,Pack-01
2024-02-19 09:00:00,2,Charging,00:45:00,00:47:00,275,Medium,CC-CV,3.93,-1.84,21.7,1.465,2.99,2371,Pack-01
2024-02-19 09:30:00,1,Rest,00:37:00,00:25:00,655,Low,CC,4.06,1.72,39.9,2.13,8.85,2372,Pack-01
2024-02-19 10:00:00,3,Discharging,00:53:00,00:12:00,776,Medium,CC-CV,3.95,1.62,31.5,1.208,9.3,2373,Pack-01
2024-02-19 10:30:00,1,Rest,00:20:00,00:36:00,491,Medium,CC-CV,3.68,-0.81,44.4,2.479,5.94,2374,Pack-01
2024-02-19 11:00:00,2,Rest,00:40:00,00:40:00,498,Low,Rest,3.72,0.75,26.7,0.894,3.71,2375,Pack-01
2024-02-19 11:30:00,2,Discharging,00:44:00,00:57:00,363,Low,CC,3.54,-0.34,31.1,1.725,6.92,2376,Pack-01
2024-02-19 12:00:00,1,Rest,00:52:00,00:39:00,910,Low,CC-CV,3.77,-1.85,44.8,1.499,4.6,2377,Pack-01
2024-02-19 12:30:00,1,Discharging,00:23:00,00:17:00,732,High,Rest,4.08,-0.2,23.6,0.591,3.61,2378,Pack-01
2024-02-19 13:00:00,2,Charging,00:47:00,00:34:00,204,Low,CC-CV,3.82,1.55,20.4,1.221,3.89,2379,Pack-01
2024-02-19 13:30:00,3,Rest,00:58:00,00:33:00,703,High,Rest,3.75,-1.5,27.5,1.102,6.12,2380,Pack-01
2024-02-19 14:00:00,1,Charging,00:46:00,00:32:00,491,High,Rest,3.88,-0.87,20.5,1.062,6.21,2381,Pack-01
2024-02-19 14:30:00,1,Rest,00:53:00,00:59:00,832,High,CC-CV,4.11,-1.08,43.7,1.752,9.26,2382,Pack-01
2024-02-19 15:00:00,1,Rest,00:46:00,00:24:00,105,Medium,CC,3.69,0.05,23.2,1.194,3.37,2383,Pack-01
2024-02-19 15:30:00,1,Charging,00:56:00,00:48:00,52,Medium,CC,3.66,0.65,40.5,0.569,6.49,2384,Pack-01
2024-02-19 16:00:00,2,Charging,00:55:00,00:50:00,865,Medium,Rest,3.99,1.77,34.0,1.136,9.49,2385,Pack-01
2024-02-19 16:30:00,2,Charging,00:34:00,00:36:00,193,Medium,Rest,3.93,-0.82,27.0,1.184,7.51,2386,Pack-01
2024-02-19 17:00:00,3,Rest,00:22:00,00:43:00,977,Medium,Rest,4.13,-1.95,33.7,1.166,7.5,2387,Pack-01
2024-02-19 17:30:00,2,Rest,00:45:00,00:33:00,43,Medium,Rest,3.77,-1.11,27.0,1.176,5.2,2388,Pack-01
2024-02-19 18:00:00,1,Charging,00:12:00,00:54:00,752,Low,CC,3.64,1.09,27.0,0.921,6.37,2389,Pack-01
2024-02-19 18:30:00,3,Discharging,00:46:00,00:14:00,195,High,CC-CV,3.96,0.39,28.3,1.581,7.19,2390,Pack-01
2024-02-19 19:00:00,2,Charging,00:14:00,00:33:00,74,Medium,Rest,3.88,-1.06,31.5,1.486,5.49,2391,Pack-01
2024-02-19 19:30:00,1,Rest,00:35:00,00:53:00,288,Low,CC-CV,3.65,1.47,27.5,0.823,3.25,2392,Pack-01
2024-02-19 20:00:00,1,Rest,00:11:00,00:30:00,403,Medium,Rest,3.87,0.36,39.6,0.897,6.6,2393,Pack-01
2024-02-19 20:30:00,3,Discharging,00:52:00,00:24:00,898,High,CC,3.98,1.69,23.1,1.797,3.77,2394,Pack-01
2024-02-19 21:00:00,2,Rest,00:10:00,00:23:00,56,Medium,CC-CV,3.57,0.84,38.7,0.666,6.48,2395,Pack-01
2024-02-19 21:30:00,1,Discharging,00:25:00,00:29:00,549,Low,Rest,4.05,-0.43,35.5,1.825,9.38,2396,Pack-01
2024-02-19 22:00:00,3,Charging,00:27:00,00:15:00,136,High,Rest,3.77,0.97,37.7,2.112,6.93,2397,Pack-01
2024-02-19 22:30:00,2,Charging,00:17:00,00:50:00,609,High,CC-CV,3.56,0.04,25.8,1.673,4.58,2398,Pack-01
2024-02-19 23:00:00,2,Charging,00:51:00,00:50:00,933,Low,CC,3.61,-1.83,44.8,2.364,7.02,2399,Pack-01
2024-02-19 23:30:00,1,Discharging,00:36:00,00:55:00,19,Medium,CC,3.51,-0.48,21.1,1.843,4.69,2400,Pack-01
2024-02-20 00:00:00,1,Discharging,00:40:00,00:48:00,469,Medium,Rest,3.59,1.75,27.4,1.507,2.81,2401,Pack-01
2024-02-20 00:30:00,3,Rest,00:54:00,00:51:00,683,High,Rest,3.54,-0.72,40.6,1.865,4.89,2402,Pack-01
2024-02-20 01:00:00,1,Charging,00:37:00,00:33:00,821,Medium,CC-CV,3.82,-1.47,31.7,2.121,7.49,2403,Pack-01
2024-02-20 01:30:00,3,Charging,00:34:00,00:52:00,945,High,Rest,4.16,-0.06,44.8,1.213,9.89,2404,Pack-01
2024-02-20 02:00:00,2,Discharging,00:14:00,00:57:00,786,Low,Rest,3.74,-1.36,21.5,2.476,9.41,2405,Pack-01
2024-02-20 02:30:00,2,Discharging,00:28:00,00:54:00,267,Medium,Rest,3.68,0.61,35.9,2.148,3.93,2406,Pack-01
2024-02-20 03:00:00,1,Charging,00:56:00,00:12:00,774,Low,Rest,3.86,-1.63,43.2,0.996,8.23,2407,Pack-01
2024-02-20 03:30:00,1,Discharging,00:34:00,00:39:00,856,Low,Rest,3.71,1.97,30.7,2.468,2.98,2408,Pack-01
2024-02-20 04:00:00,1,Rest,00:46:00,00:54:00,598,Medium,CC-CV,3.52,-1.6,39.7,0.899,4.23,2409,Pack-01
2024-02-20 04:30:00,1,Charging,00:57:00,00:28:00,423,High,CC,3.73,0.66,36.0,1.165,5.83,2410,Pack-01
2024-02-20 05:00:00,3,Charging,00:27:00,00:37:00,881,Medium,CC,3.71,0.19,29.4,2.225,3.24,2411,Pack-01
2024-02-20 05:30:00,2,Discharging,00:52:00,00:53:00,542,High,CC,3.63,1.97,31.2,0.641,9.7,2412,Pack-01
2024-02-20 06:00:00,1,Discharging,00:25:00,00:12:00,716,Medium,Rest,3.7,-1.17,39.3,1.374,8.2,2413,Pack-01
2024-02-20 06:30:00,1,Discharging,00:45:00,00:12:00,85,Low,Rest,3.78,0.84,44.4,0.829,1.66,2414,Pack-01
2024-02-20 07:00:00,3,Rest,00:52:00,00:45:00,319,Medium,Rest,4.11,-1.23,20.6,0.583,9.1,2415,Pack-01
2024-02-20 07:30:00,2,Rest,00:51:00,00:57:00,131,Low,CC,3.99,0.68,36.8,2.211,6.88,2416,Pack-01
2024-02-20 08:00:00,3,Rest,00:26:00,00:13:00,117,High,CC,4.0,-1.81,28.5,0.987,1.38,2417,Pack-01
2024-02-20 08:30:00,1,Discharging,00:50:00,00:49:00,137,Low,Rest,3.56,-0.17,26.3,0.694,6.83,2418,Pack-01
2024-02-20 09:00:00,1,Rest,00:46:00,00:10:00,71,High,Rest,4.07,-1.69,30.0,2.361,6.92,2419,Pack-01
2024-02-20 09:30:00,3,Charging,00:50:00,00:17:00,803,High,Rest,4.05,-0.76,41.4,2.291,5.24,2420,Pack-01
2024-02-20 10:00:00,1,Discharging,00:33:00,00:27:00,530,Low,CC,4.04,-1.98,20.3,1.77,8.11,2421,Pack-01
2024-02-20 10:30:00,3,Discharging,00:57:00,00:28:00,265,Medium,Rest,4.14,0.5,20.3,1.402,5.96,2422,Pack-01
2024-02-20 11:00:00,3,Discharging,00:27:00,00:13:00,434,Medium,CC,3.82,0.81,40.5,1.034,9.87,2423,Pack-01
2024-02-20 11:30:00,2,Discharging,00:56:00,00:12:00,117,High,Rest,3.85,1.39,43.9,1.966,8.48,2424,Pack-01
2024-02-20 12:00:00,1,Charging,00:11:00,00:42:00,375,Medium,CC,3.99,0.61,32.1,0.538,7.03,2425,Pack-01
2024-02-20 12:30:00,3,Discharging,00:34:00,00:45:00,510,Low,CC-CV,4.06,-0.69,24.3,1.865,9.45,2426,Pack-01
2024-02-20 13:00:00,3,Charging,00:28:00,00:46:00,676,High,Rest,4.14,-1.66,29.6,0.993,9.61,2427,Pack-01
2024-02-20 13:30:00,1,Discharging,00:34:00,00:55:00,538,High,CC-CV,3.81,1.81,20.3,2.454,6.5,2428,Pack-01
2024-02-20 14:00:00,2,Rest,00:47:00,00:27:00,831,Low,CC-CV,3.85,1.2,29.5,2.455,5.52,2429,Pack-01
2024-02-20 14:30:00,3,Discharging,00:21:00,00:25:00,547,Low,CC-CV,4.07,-1.6,33.7,1.324,2.44,2430,Pack-01
2024-02-20 15:00:00,1,Charging,00:24:00,00:25:00,271,Medium,CC-CV,3.65,-1.67,21.8,1.896,6.93,2431,Pack-01
2024-02-20 15:30:00,1,Discharging,00:36:00,00:39:00,496,High,Rest,4.11,1.89,38.7,1.017,7.49,2432,Pack-01
2024-02-20 16:00:00,3,Discharging,00:36:00,00:30:00,129,Low,Rest,4.09,-0.94,36.9,0.621,9.62,2433,Pack-01
2024-02-20 16:30:00,3,Discharging,00:40:00,00:23:00,998,High,CC,3.75,1.96,24.4,1.698,5.05,2434,Pack-01
2024-02-20 17:00:00,2,Rest,00:54:00,00:22:00,210,Low,CC-CV,4.12,-0.1,24.2,1.169,6.78,2435,Pack-01
2024-02-20 17:30:00,3,Charging,00:20:00,00:24:00,38,High,CC-CV,3.65,1.39,42.4,2.03,3.6,2436,Pack-01
2024-02-20 18:00:00,3,Rest,00:54:00,00:57:00,110,Low,Rest,3.56,0.42,38.0,2.012,1.7,2437,Pack-01
2024-02-20 18:30:00,2,Discharging,00:44:00,00:13:00,386,Medium,CC,4.16,-0.02,33.9,0.533,1.02,2438,Pack-01
2024-02-20 19:00:00,2,Rest,00:31:00,00:33:00,483,Medium,CC-CV,3.83,1.97,34.5,0.593,2.9,2439,Pack-01
2024-02-20 19:30:00,1,Rest,00:22:00,00:14:00,520,Medium,Rest,4.04,0.43,34.2,1.101,3.49,2440,Pack-01
2024-02-20 20:00:00,2,Discharging,00:10:00,00:58:00,536,Medium,Rest,4.07,1.99,22.4,1.746,6.94,2441,Pack-01
2024-02-20 20:30:00,3,Discharging,00:22:00,00:44:00,959,Low,CC-CV,3.68,-1.35,31.4,1.669,1.33,2442,Pack-01
2024-02-20 21:00:00,2,Rest,00:26:00,00:39:00,468,Low,CC,3.56,-0.66,33.7,0.613,9.91,2443,Pack-01
2024-02-20 21:30:00,3,Discharging,00:15:00,00:27:00,949,Medium,CC,4.14,1.4,34.8,2.358,3.61,2444,Pack-01
2024-02-20 22:00:00,1,Charging,00:11:00,00:30:00,706,Medium,CC-CV,3.92,0.79,34.4,0.822,1.51,2445,Pack-01
2024-02-20 22:30:00,2,Charging,00:40:00,00:51:00,807,High,CC,4.19,1.72,32.8,1.899,5.82,2446,Pack-01
2024-02-20 23:00:00,2,Discharging,00:30:00,00:25:00,240,High,CC,3.57,-1.67,26.3,2.152,8.09,2447,Pack-01
2024-02-20 23:30:00,3,Discharging,00:22:00,00:59:00,389,Low,CC,3.66,1.59,42.2,2.356,1.3,2448,Pack-01
2024-02-21 00:00:00,2,Charging,00:44:00,00:41:00,288,Low,CC-CV,3.62,-1.94,41.9,2.242,6.92,2449,Pack-01
2024-02-21 00:30:00,2,Discharging,00:16:00,00:54:00,89,High,CC,4.01,0.57,26.7,0.917,7.4,2450,Pack-01
2024-02-21 01:00:00,3,Charging,00:52:00,00:58:00,949,High,CC-CV,3.52,0.53,25.5,1.502,9.81,2451,Pack-01
2024-02-21 01:30:00,2,Charging,00:48:00,00:52:00,882,Medium,CC-CV,3.55,-1.15,20.9,0.642,7.6,2452,Pack-01
2024-02-21 02:00:00,3,Rest,00:18:00,00:39:00,351,Low,CC-CV,3.61,0.32,34.9,2.176,1.81,2453,Pack-01
2024-02-21 02:30:00,1,Rest,00:29:00,00:10:00,506,Low,CC-CV,3.79,-0.22,36.6,2.322,2.96,2454,Pack-01
2024-02-21 03:00:00,1,Charging,00:43:00,00:17:00,925,Low,Rest,4.14,-1.59,31.8,0.61,8.8,2455,Pack-01
2024-02-21 03:30:00,2,Rest,00:53:00,00:29:00,411,Low,CC-CV,4.09,0.21,36.1,1.144,2.3,2456,Pack-01
2024-02-21 04:00:00,1,Charging,00:19:00,00:14:00,239,Low,CC-CV,3.9,1.61,30.7,1.421,9.94,2457,Pack-01
2024-02-21 04:30:00,1,Discharging,00:33:00,00:59:00,156,Medium,Rest,3.55,-0.91,28.7,2.179,2.06,2458,Pack-01
2024-02-21 05:00:00,1,Charging,00:24:00,00:54:00,553,Medium,CC,3.63,-0.73,25.1,1.803,2.27,2459,Pack-01
2024-02-21 05:30:00,2,Charging,00:48:00,00:23:00,65,Medium,CC,3.61,-0.61,36.2,2.382,5.6,2460,Pack-01
2024-02-21 06:00:00,3,Discharging,00:55:00,00:23:00,592,Medium,CC-CV,4.18,-1.63,24.6,1.881,3.77,2461,Pack-01
2024-02-21 06:30:00,3,Charging,00:17:00,00:25:00,253,Medium,Rest,3.63,-1.18,38.2,2.284,3.78,2462,Pack-01
2024-02-21 07:00:00,2,Rest,00:43:00,00:22:00,806,High,Rest,3.5,0.65,43.0,1.466,9.86,2463,Pack-01
2024-02-21 07:30:00,1,Charging,00:40:00,00:37:00,50,Low,CC,3.95,-0.48,27.4,0.731,5.03,2464,Pack-01
2024-02-21 08:00:00,2,Rest,00:37:00,00:42:00,903,High,Rest,3.5,-0.43,24.4,1.475,4.5,2465,Pack-01
2024-02-21 08:30:00,2,Discharging,00:35:00,00:35:00,193,High,CC,3.72,1.46,41.2,1.096,2.26,2466,Pack-01
2024-02-21 09:00:00,2,Discharging,00:34:00,00:20:00,411,Low,Rest,3.8,0.1,35.3,2.218,4.55,2467,Pack-01
2024-02-21 09:30:00,3,Rest,00:25:00,00:13:00,185,High,CC,3.68,-1.69,37.9,2.133,7.42,2468,Pack-01
2024-02-21 10:00:00,3,Discharging,00:24:00,00:20:00,398,High,CC-CV,3.83,-0.22,42.5,1.604,1.45,2469,Pack-01
2024-02-21 10:30:00,1,Discharging,00:44:00,00:40:00,712,High,CC,3.55,-1.36,39.7,1.766,1.08,2470,Pack-01
2024-02-21 11:00:00,1,Discharging,00:34:00,00:34:00,362,Low,Rest,4.14,1.79,24.8,1.59,4.49,2471,Pack-01
2024-02-21 11:30:00,3,Discharging,00:33:00,00:15:00,218,High,CC,3.55,-1.21,24.1,1.172,5.96,2472,Pack-01
2024-02-21 12:00:00,1,Charging,00:59:00,00:15:00,655,High,Rest,3.81,0.06,39.3,1.916,2.07,2473,Pack-01
2024-02-21 12:30:00,2,Charging,00:50:00,00:13:00,24,Low,Rest,3.82,-0.88,40.5,1.342,3.25,2474,Pack-01
2024-02-21 13:00:00,2,Rest,00:59:00,00:24:00,249,High,CC,4.17,1.39,20.9,1.254,1.7,2475,Pack-01
